content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
tolak dan laporkan gratifikasi .percuma kalo korupsi hukuman nya tidak sesuai ekpetasi,instagram,tolak dan laporkan gratifikasi percuma kalo korupsi hukuman nya tidak sesuai ekpetasi,"['tolak', 'dan', 'laporkan', 'gratifikasi', 'percuma', 'kalau', 'korupsi', 'hukuman', 'ya', 'tidak', 'sesuai', 'ekpetasi']",-24,negative,"['tolak', 'laporkan', 'gratifikasi', 'kalo', 'korupsi', 'hukuman', 'nya', 'sesuai', 'ekpetasi']",tolak laporkan gratifikasi kalo korupsi hukuman nya sesuai ekpetasi,Topik 3 - Lapor Pajak/SPT
"Keputusan Menteri Keuangan Ibu @smindrawati dgn tdk lagi mendengar keluhan masyarakat utk memperpanjang PPh Final UMKM 0,5% akan banyak membuat pengusaha UMKM gulung tikar. Penggunaan Norma Penghitungan 20% dari omzet penjualan (bukan laba) sangat² memberatkan dan tidak berpihak pd masyarakat. Mohon ditinjau ulang lagi Bu @smindrawati keputusannya. Matur suwun.",instagram,keputusan menteri keuangan ibu smindrawati dgn tdk lagi mendengar keluhan masyarakat utk memperpanjang pph final umkm  akan banyak membuat pengusaha umkm gulung tikar penggunaan norma penghitungan  dari omzet penjualan bukan laba sangat memberatkan dan tidak berpihak pd masyarakat mohon ditinjau ulang lagi bu smindrawati keputusannya matur suwun,"['keputusan', 'menteri', 'keuangan', 'ibu', 'smindrawati', 'dengan', 'tidak', 'lagi', 'mendengar', 'keluhan', 'masyarakat', 'untuk', 'memperpanjang', 'pph', 'final', 'umkm', '05', 'akan', 'banyak', 'membuat', 'pengusaha', 'umkm', 'gulung', 'tikar', 'penggunaan', 'norma', 'penghitungan', '20', 'dari', 'omzet', 'penjualan', 'bukan', 'laba', 'sangat', 'memberatkan', 'dan', 'tidak', 'berpihak', 'pada', 'masyarakat', 'mohon', 'ditinjau', 'ulang', 'lagi', 'bu', 'smindrawati', 'keputusannya', 'matur', 'suwun']",-50,negative,"['keputusan', 'menteri', 'keuangan', 'smindrawati', 'dgn', 'tdk', 'mendengar', 'keluhan', 'masyarakat', 'utk', 'memperpanjang', 'pph', 'final', 'umkm', 'pengusaha', 'umkm', 'gulung', 'tikar', 'penggunaan', 'norma', 'penghitungan', 'omzet', 'penjualan', 'laba', 'memberatkan', 'berpihak', 'masyarakat', 'mohon', 'ditinjau', 'ulang', 'smindrawati', 'keputusannya', 'matur', 'suwun']",keputusan menteri keuangan smindrawati dgn tdk mendengar keluhan masyarakat utk memperpanjang pph final umkm pengusaha umkm gulung tikar penggunaan norma penghitungan omzet penjualan laba memberatkan berpihak masyarakat mohon ditinjau ulang smindrawati keputusannya matur suwun,Topik 3 - Lapor Pajak/SPT
PPH Migas dikit banget,instagram,pph migas dikit banget,"['pph', 'migas', 'dikit', 'banget']",-13,negative,"['pph', 'migas', 'dikit', 'banget']",pph migas dikit banget,Topik 3 - Lapor Pajak/SPT
BPE PPH21 kok ga ada ya ? pdahal ud bayar PPH21,instagram,bpe pph kok ga ada ya  pdahal ud bayar pph,"['bpe', 'pph21', 'kok', 'tidak', 'ada', 'ya', 'padahal', 'sudah', 'bayar', 'pph21']",-42,negative,"['bpe', 'pph', 'pdahal', 'bayar', 'pph']",bpe pph pdahal bayar pph,Topik 3 - Lapor Pajak/SPT
"guys, mau tnya dong, kalo mau download bukti potong unifikasi yg sudah terlapor, dimana ya? aku cari gak ketemuuu",instagram,guys mau tnya dong kalo mau download bukti potong unifikasi yg sudah terlapor dimana ya aku cari gak ketemuuu,"['guys', 'mau', 'tanya', 'dong', 'kalau', 'mau', 'download', 'bukti', 'potong', 'unifikasi', 'yang', 'sudah', 'terlapor', 'dimana', 'ya', 'aku', 'cari', 'tidak', 'ketemu']",-44,negative,"['guys', 'tnya', 'kalo', 'download', 'bukti', 'potong', 'unifikasi', 'terlapor', 'dimana', 'cari', 'gak', 'ketemuuu']",guys tnya kalo download bukti potong unifikasi terlapor dimana cari gak ketemuuu,Topik 3 - Lapor Pajak/SPT
"Saya udah upload pph unifikasi di coretax udah bayar dan lapor, tapi bukpot tidak ada bahkan di kolom terbit, solusinya apa ya?",instagram,saya udah upload pph unifikasi di coretax udah bayar dan lapor tapi bukpot tidak ada bahkan di kolom terbit solusinya apa ya,"['saya', 'sudah', 'upload', 'pph', 'unifikasi', 'di', 'coretax', 'sudah', 'bayar', 'dan', 'lapor', 'tapi', 'bukpot', 'tidak', 'ada', 'bahkan', 'di', 'kolom', 'terbit', 'solusinya', 'apa', 'ya']",-63,negative,"['udah', 'upload', 'pph', 'unifikasi', 'coretax', 'udah', 'bayar', 'lapor', 'bukpot', 'kolom', 'terbit', 'solusinya']",udah upload pph unifikasi coretax udah bayar lapor bukpot kolom terbit solusinya,Topik 3 - Lapor Pajak/SPT
Kode cap untuk PPN DTP pmk 13 thn 2025 nya blm ada di coretax gimn tuh ?,instagram,kode cap untuk ppn dtp pmk  thn  nya blm ada di coretax gimn tuh,"['kode', 'cap', 'untuk', 'ppn', 'dtp', 'pmk', '13', 'tahun', '2025', 'ya', 'belum', 'ada', 'di', 'coretax', 'bagaimana', 'tuh']",-33,negative,"['kode', 'cap', 'ppn', 'dtp', 'pmk', 'thn', 'nya', 'blm', 'coretax', 'gimn', 'tuh']",kode cap ppn dtp pmk thn nya blm coretax gimn tuh,Topik 3 - Lapor Pajak/SPT
Ini gimana mau buat biling pph 21 malah engga bisa di ttd,instagram,ini gimana mau buat biling pph  malah engga bisa di ttd,"['ini', 'bagaimana', 'mau', 'buat', 'biling', 'pph', '21', 'malah', 'tidak', 'bisa', 'di', 'ttd']",-45,negative,"['gimana', 'biling', 'pph', 'engga', 'ttd']",gimana biling pph engga ttd,Topik 3 - Lapor Pajak/SPT
tapi kalau liat struk² Indo yang top up kok ndak ada tulisan PPN ya cuman DPP aja,instagram,tapi kalau liat struk indo yang top up kok ndak ada tulisan ppn ya cuman dpp aja,"['tapi', 'kalau', 'lihat', 'struk', 'indonesia', 'yang', 'top', 'up', 'kok', 'indak', 'ada', 'tulisan', 'ppn', 'ya', 'cuman', 'dpp', 'saja']",-27,negative,"['liat', 'struk', 'indo', 'top', 'ndak', 'tulisan', 'ppn', 'cuman', 'dpp', 'aja']",liat struk indo top ndak tulisan ppn cuman dpp aja,Topik 3 - Lapor Pajak/SPT
"Saya mw lapor spt tahunan tapi id b pass efiin lupa, sudah mencoba minta efiin baru melalui email djp tp tdk ada balasan sampe hari ini",instagram,saya mw lapor spt tahunan tapi id b pass efiin lupa sudah mencoba minta efiin baru melalui email djp tp tdk ada balasan sampe hari ini,"['saya', 'mau', 'lapor', 'seperti', 'tahunan', 'tapi', 'id', 'b', 'pas', 'efiin', 'lupa', 'sudah', 'mencoba', 'meminta', 'efiin', 'baru', 'melalui', 'email', 'djp', 'tapi', 'tidak', 'ada', 'balasan', 'sampai', 'hari', 'ini']",-32,negative,"['lapor', 'spt', 'tahunan', 'pass', 'efiin', 'lupa', 'mencoba', 'efiin', 'email', 'djp', 'tdk', 'balasan', 'sampe']",lapor spt tahunan pass efiin lupa mencoba efiin email djp tdk balasan sampe,Topik 3 - Lapor Pajak/SPT
"Min @ditjenpajakri , website djp down ya? Dari kemarin mau log in untuk isi spt online g bisa. Mohon infonya. Tmrksh",instagram,min ditjenpajakri  website djp down ya dari kemarin mau log in untuk isi spt online g bisa mohon infonya tmrksh,"['min', 'ditjenpajakri', 'website', 'djp', 'down', 'ya', 'dari', 'kemarin', 'mau', 'log', 'ini', 'untuk', 'isi', 'seperti', 'online', 'tidak', 'bisa', 'mohon', 'infonya', 'tmrksh']",-57,negative,"['min', 'ditjenpajakri', 'website', 'djp', 'down', 'kemarin', 'log', 'isi', 'spt', 'online', 'mohon', 'infonya', 'tmrksh']",min ditjenpajakri website djp down kemarin log isi spt online mohon infonya tmrksh,Topik 3 - Lapor Pajak/SPT
"Mau tanya pak, kenapa penghasilan seseorang itu harus dilaporkan pak ya? Itukan privasi Seseorang, seandainya pun ada pemotongan kenapa gak dibagikan ke zakat aja pak?",instagram,mau tanya pak kenapa penghasilan seseorang itu harus dilaporkan pak ya itukan privasi seseorang seandainya pun ada pemotongan kenapa gak dibagikan ke zakat aja pak,"['mau', 'tanya', 'pak', 'kenapa', 'penghasilan', 'seseorang', 'itu', 'harus', 'dilaporkan', 'pak', 'ya', 'itukan', 'privasi', 'seseorang', 'seandainya', 'pun', 'ada', 'pemotongan', 'kenapa', 'tidak', 'dibagikan', 'ke', 'zakat', 'saja', 'pak']",-56,negative,"['penghasilan', 'dilaporkan', 'itukan', 'privasi', 'seandainya', 'pemotongan', 'gak', 'dibagikan', 'zakat', 'aja']",penghasilan dilaporkan itukan privasi seandainya pemotongan gak dibagikan zakat aja,Topik 3 - Lapor Pajak/SPT
Mau lapor download efomnya kagak bisa bisa ... tolong min solusinya ... chat wa pajak dicoba lagi ya ka ...,instagram,mau lapor download efomnya kagak bisa bisa  tolong min solusinya  chat wa pajak dicoba lagi ya ka,"['mau', 'lapor', 'download', 'efomnya', 'kagak', 'bisa', 'bisa', 'tolong', 'min', 'solusinya', 'chat', 'wa', 'pajak', 'dicoba', 'lagi', 'ya', 'kak']",-28,negative,"['lapor', 'download', 'efomnya', 'kagak', 'tolong', 'min', 'solusinya', 'chat', 'pajak', 'dicoba']",lapor download efomnya kagak tolong min solusinya chat pajak dicoba,Topik 3 - Lapor Pajak/SPT
Coretax ini nanti nya bisa buat bikin faktur pajak juga kah? Atau masih pakai efaktur? Lalu untuk pelaporan spt masa ppn juga nanti nya apakah bisa di coretax?,instagram,coretax ini nanti nya bisa buat bikin faktur pajak juga kah atau masih pakai efaktur lalu untuk pelaporan spt masa ppn juga nanti nya apakah bisa di coretax,"['coretax', 'ini', 'nanti', 'ya', 'bisa', 'buat', 'bikin', 'faktur', 'pajak', 'juga', 'kah', 'atau', 'masih', 'pakai', 'efaktur', 'lalu', 'untuk', 'pelaporan', 'seperti', 'masa', 'ppn', 'juga', 'nanti', 'ya', 'apakah', 'bisa', 'di', 'coretax']",-64,negative,"['coretax', 'nya', 'bikin', 'faktur', 'pajak', 'kah', 'pakai', 'efaktur', 'pelaporan', 'spt', 'ppn', 'nya', 'coretax']",coretax nya bikin faktur pajak kah pakai efaktur pelaporan spt ppn nya coretax,Topik 3 - Lapor Pajak/SPT
"Sistem nya belum siap Bu, gimana bikin tagihan untuk bulan Januari jadinya? Bikin faktur jadi ga mudeng e-faktur web dan djponline sudah bagus padahal tinggal disempurnakan eh malah adaptasi lagi pakai sistem baru",instagram,sistem nya belum siap bu gimana bikin tagihan untuk bulan januari jadinya bikin faktur jadi ga mudeng efaktur web dan djponline sudah bagus padahal tinggal disempurnakan eh malah adaptasi lagi pakai sistem baru,"['sistem', 'ya', 'belum', 'siap', 'bu', 'bagaimana', 'bikin', 'tagihan', 'untuk', 'bulan', 'januari', 'jadinya', 'bikin', 'faktur', 'jadi', 'tidak', 'mudeng', 'efaktur', 'web', 'dan', 'djponline', 'sudah', 'bagus', 'padahal', 'tinggal', 'disempurnakan', 'eh', 'malah', 'adaptasi', 'lagi', 'pakai', 'sistem', 'baru']",-81,negative,"['sistem', 'nya', 'gimana', 'bikin', 'tagihan', 'januari', 'bikin', 'faktur', 'mudeng', 'efaktur', 'web', 'djponline', 'bagus', 'tinggal', 'disempurnakan', 'adaptasi', 'pakai', 'sistem']",sistem nya gimana bikin tagihan januari bikin faktur mudeng efaktur web djponline bagus tinggal disempurnakan adaptasi pakai sistem,Topik 3 - Lapor Pajak/SPT
Ppn jadi naik ga nih min,instagram,ppn jadi naik ga nih min,"['ppn', 'jadi', 'naik', 'tidak', 'nih', 'min']",-10,negative,"['ppn', 'nih', 'min']",ppn nih min,Topik 3 - Lapor Pajak/SPT
"Mending urus dulu dah tuh PPn 11% sama 12%, tgl 2 tolong bngt diterbitkan kepres or perpres apa lah itu, biar kita selaku penjual barang bisa share juga naik atau gk, masa mau share screenshot IG, X atau berita dri TV sih",instagram,mending urus dulu dah tuh ppn  sama  tgl  tolong bngt diterbitkan kepres or perpres apa lah itu biar kita selaku penjual barang bisa share juga naik atau gk masa mau share screenshot ig x atau berita dri tv sih,"['mending', 'urus', 'dulu', 'sudah', 'tuh', 'ppn', '11', 'sama', '12', 'tanggal', '2', 'tolong', 'banget', 'diterbitkan', 'kepres', 'orang', 'perpres', 'apa', 'lah', 'itu', 'biar', 'kita', 'selaku', 'penjual', 'barang', 'bisa', 'share', 'juga', 'naik', 'atau', 'tidak', 'masa', 'mau', 'share', 'screenshot', 'ig', 'kali', 'atau', 'berita', 'dari', 'tv', 'sih']",-60,negative,"['mending', 'urus', 'dah', 'tuh', 'ppn', 'tgl', 'tolong', 'bngt', 'diterbitkan', 'kepres', 'perpres', 'biar', 'penjual', 'barang', 'share', 'share', 'screenshot', 'berita', 'dri', 'sih']",mending urus dah tuh ppn tgl tolong bngt diterbitkan kepres perpres biar penjual barang share share screenshot berita dri sih,Topik 3 - Lapor Pajak/SPT
"Pernah tau seseorang. Penghasilannya tidak besar. Dia hanya seorang buruh sapu di gedung yang tinggi kawasan metropolitan Jakarta Selatan. Datang menuju Kantor Pajak meminta bantuan lapor SPT. Karena duduk dan dilayani disisiku, aku mendengar bincangnya dengan sang petugas pajak. “Pak, ini jumlah pajak yang telah dipotong perusahaan 182.000 ya pak. Sebenarnya kalau ini kalau Bapak melaporkan ke bagian keuangan bahwa sudah berkeluarga dan punya anak, bapak bisa tidak dipotong pajak karena PTKP nya naik pak. Jadi harusnya 182.000 ini milik Bapak” kata sang petugas. Lalu jawabnya, “gapapa bu. Cuma itu kontribusi yang bisa saya berikan ke negara dalam 1 tahun dari penghasilan saya. Saya ikhlas bu.”
Hati saya langsung teduh. Sang petugas jg tidak berhenti menjawab dan bilang ke Bapaknya kalau PTKP nya sebaiknya diubah saja. Karena itu memang hak bapaknya. Sejak itu saya sadar, sebenarnya aturan perpajakan sangat melindungi orang2 berpenghasilan rendah. Dan saya jg jadi bersyukur melalui sang bapak yang mau memberi dari segala kekurangan dan ketidakcukupannya, sementara aku, yg penghasilan tahunanku 3 digit totalnya dan aku masih bisa menikmati hidup, tapi hampir mengeluh karena pajak yang harus kubayar cukup tinggi. Terima kasih Bapak. Sehat dan panjang umurlah kebaikan",instagram,"pernah tau seseorang penghasilannya tidak besar dia hanya seorang buruh sapu di gedung yang tinggi kawasan metropolitan jakarta selatan datang menuju kantor pajak meminta bantuan lapor spt karena duduk dan dilayani disisiku aku mendengar bincangnya dengan sang petugas pajak pak ini jumlah pajak yang telah dipotong perusahaan  ya pak sebenarnya kalau ini kalau bapak melaporkan ke bagian keuangan bahwa sudah berkeluarga dan punya anak bapak bisa tidak dipotong pajak karena ptkp nya naik pak jadi harusnya  ini milik bapak kata sang petugas lalu jawabnya gapapa bu cuma itu kontribusi yang bisa saya berikan ke negara dalam  tahun dari penghasilan saya saya ikhlas bu
hati saya langsung teduh sang petugas jg tidak berhenti menjawab dan bilang ke bapaknya kalau ptkp nya sebaiknya diubah saja karena itu memang hak bapaknya sejak itu saya sadar sebenarnya aturan perpajakan sangat melindungi orang berpenghasilan rendah dan saya jg jadi bersyukur melalui sang bapak yang mau memberi dari segala kekurangan dan ketidakcukupannya sementara aku yg penghasilan tahunanku  digit totalnya dan aku masih bisa menikmati hidup tapi hampir mengeluh karena pajak yang harus kubayar cukup tinggi terima kasih bapak sehat dan panjang umurlah kebaikan","['pernah', 'tau', 'seseorang', 'penghasilannya', 'tidak', 'besar', 'dia', 'hanya', 'seorang', 'buruh', 'sapu', 'di', 'gedung', 'yang', 'tinggi', 'kawasan', 'metropolitan', 'jakarta', 'selatan', 'datang', 'menuju', 'kantor', 'pajak', 'meminta', 'bantuan', 'lapor', 'seperti', 'karena', 'duduk', 'dan', 'dilayani', 'disisiku', 'aku', 'mendengar', 'bincangnya', 'dengan', 'sang', 'petugas', 'pajak', 'pak', 'ini', 'jumlah', 'pajak', 'yang', 'telah', 'dipotong', 'perusahaan', '182000', 'ya', 'pak', 'sebenarnya', 'kalau', 'ini', 'kalau', 'bapak', 'melaporkan', 'ke', 'bagian', 'keuangan', 'bahwa', 'sudah', 'berkeluarga', 'dan', 'punya', 'anak', 'bapak', 'bisa', 'tidak', 'dipotong', 'pajak', 'karena', 'ptkp', 'ya', 'naik', 'pak', 'jadi', 'harusnya', '182000', 'ini', 'milik', 'bapak', 'kata', 'sang', 'petugas', 'lalu', 'jawabnya', 'gapapa', 'bu', 'cuma', 'itu', 'kontribusi', 'yang', 'bisa', 'saya', 'berikan', 'ke', 'negara', 'dalam', '1', 'tahun', 'dari', 'penghasilan', 'saya', 'saya', 'ikhlas', 'bu', 'hati', 'saya', 'langsung', 'teduh', 'sang', 'petugas', 'juga', 'tidak', 'berhenti', 'menjawab', 'dan', 'bilang', 'ke', 'bapaknya', 'kalau', 'ptkp', 'ya', 'sebaiknya', 'diubah', 'saja', 'karena', 'itu', 'memang', 'hak', 'bapaknya', 'sejak', 'itu', 'saya', 'sadar', 'sebenarnya', 'aturan', 'perpajakan', 'sangat', 'melindungi', 'orang-orang', 'berpenghasilan', 'rendah', 'dan', 'saya', 'juga', 'jadi', 'bersyukur', 'melalui', 'sang', 'bapak', 'yang', 'mau', 'memberi', 'dari', 'segala', 'kekurangan', 'dan', 'ketidakcukupannya', 'sementara', 'aku', 'yang', 'penghasilan', 'tahunanku', '3', 'digit', 'totalnya', 'dan', 'aku', 'masih', 'bisa', 'menikmati', 'hidup', 'tapi', 'hampir', 'mengeluh', 'karena', 'pajak', 'yang', 'harus', 'kubayar', 'cukup', 'tinggi', 'terima', 'kasih', 'bapak', 'sehat', 'dan', 'panjang', 'umurlah', 'kebaikan']",-308,negative,"['tau', 'penghasilannya', 'buruh', 'sapu', 'gedung', 'kawasan', 'metropolitan', 'jakarta', 'selatan', 'kantor', 'pajak', 'bantuan', 'lapor', 'spt', 'duduk', 'dilayani', 'disisiku', 'mendengar', 'bincangnya', 'sang', 'petugas', 'pajak', 'pajak', 'dipotong', 'perusahaan', 'melaporkan', 'keuangan', 'berkeluarga', 'anak', 'dipotong', 'pajak', 'ptkp', 'nya', 'milik', 'sang', 'petugas', 'gapapa', 'kontribusi', 'negara', 'penghasilan', 'ikhlas', 'hati', 'langsung', 'teduh', 'sang', 'petugas', 'berhenti', 'bilang', 'bapaknya', 'ptkp', 'nya', 'diubah', 'hak', 'bapaknya', 'sadar', 'aturan', 'perpajakan', 'melindungi', 'orang', 'berpenghasilan', 'rendah', 'bersyukur', 'sang', 'kekurangan', 'ketidakcukupannya', 'penghasilan', 'tahunanku', 'digit', 'totalnya', 'menikmati', 'hidup', 'mengeluh', 'pajak', 'kubayar', 'terima', 'kasih', 'sehat', 'umurlah', 'kebaikan']",tau penghasilannya buruh sapu gedung kawasan metropolitan jakarta selatan kantor pajak bantuan lapor spt duduk dilayani disisiku mendengar bincangnya sang petugas pajak pajak dipotong perusahaan melaporkan keuangan berkeluarga anak dipotong pajak ptkp nya milik sang petugas gapapa kontribusi negara penghasilan ikhlas hati langsung teduh sang petugas berhenti bilang bapaknya ptkp nya diubah hak bapaknya sadar aturan perpajakan melindungi orang berpenghasilan rendah bersyukur sang kekurangan ketidakcukupannya penghasilan tahunanku digit totalnya menikmati hidup mengeluh pajak kubayar terima kasih sehat umurlah kebaikan,Topik 3 - Lapor Pajak/SPT
Mau ngurus laporan pajak jika wajib pajaknya brada di luar negeri...gimana ini?? Masa harus balik ke indo buat urusan gini doang?,instagram,mau ngurus laporan pajak jika wajib pajaknya brada di luar negerigimana ini masa harus balik ke indo buat urusan gini doang,"['mau', 'mengurus', 'laporan', 'pajak', 'jika', 'wajib', 'pajaknya', 'brada', 'di', 'luar', 'negerigimana', 'ini', 'masa', 'harus', 'balik', 'ke', 'indonesia', 'buat', 'urusan', 'begini', 'doang']",-43,negative,"['ngurus', 'laporan', 'pajak', 'wajib', 'pajaknya', 'brada', 'negerigimana', 'indo', 'urusan', 'gini', 'doang']",ngurus laporan pajak wajib pajaknya brada negerigimana indo urusan gini doang,Topik 3 - Lapor Pajak/SPT
"Sampaikan tapi ga ada ranggapan... kalo komplen servernya down, djp cmn bilang kalo lapor ya jgn mepet2... kan rasanya mau di siram kaca... biar sadar diri",instagram,sampaikan tapi ga ada ranggapan kalo komplen servernya down djp cmn bilang kalo lapor ya jgn mepet kan rasanya mau di siram kaca biar sadar diri,"['sampaikan', 'tapi', 'tidak', 'ada', 'ranggapan', 'kalau', 'komplen', 'servernya', 'down', 'djp', 'cuman', 'bilang', 'kalau', 'lapor', 'ya', 'jangan', 'mepet2', 'kan', 'rasanya', 'mau', 'di', 'siram', 'kaca', 'biar', 'sadar', 'diri']",-68,negative,"['ranggapan', 'kalo', 'komplen', 'servernya', 'down', 'djp', 'cmn', 'bilang', 'kalo', 'lapor', 'jgn', 'mepet', 'siram', 'kaca', 'biar', 'sadar']",ranggapan kalo komplen servernya down djp cmn bilang kalo lapor jgn mepet siram kaca biar sadar,Topik 3 - Lapor Pajak/SPT
"@ditjenpajakri tolong segera diperbaiki servernya, kami sangat kesulitan untuk akses djp online. Mengingat hari ini due date lapor SPT PPH Okt 23. Kami tidak iingin ada keterlambatan pelaporan",instagram,ditjenpajakri tolong segera diperbaiki servernya kami sangat kesulitan untuk akses djp online mengingat hari ini due date lapor spt pph okt  kami tidak iingin ada keterlambatan pelaporan,"['ditjenpajakri', 'tolong', 'segera', 'diperbaiki', 'servernya', 'kami', 'sangat', 'kesulitan', 'untuk', 'akses', 'djp', 'online', 'mengingat', 'hari', 'ini', 'due', 'date', 'lapor', 'seperti', 'pph', 'okt', '23', 'kami', 'tidak', 'iingin', 'ada', 'keterlambatan', 'pelaporan']",-26,negative,"['ditjenpajakri', 'tolong', 'diperbaiki', 'servernya', 'kesulitan', 'akses', 'djp', 'online', 'due', 'date', 'lapor', 'spt', 'pph', 'okt', 'iingin', 'keterlambatan', 'pelaporan']",ditjenpajakri tolong diperbaiki servernya kesulitan akses djp online due date lapor spt pph okt iingin keterlambatan pelaporan,Topik 3 - Lapor Pajak/SPT
"Sekelan dirjen pajak, server nya eror dari pagi sampai sore. Lah klo mengakibatkan terlambat lapor gimana? Masa kita di kenai STP bny karna gk bisa lapor akibat server djp online nya eror. Klo seperti ini tetapkan kondisi kahar aja. Kita sebagai WP yg kesulitan dong.",instagram,sekelan dirjen pajak server nya eror dari pagi sampai sore lah klo mengakibatkan terlambat lapor gimana masa kita di kenai stp bny karna gk bisa lapor akibat server djp online nya eror klo seperti ini tetapkan kondisi kahar aja kita sebagai wp yg kesulitan dong,"['sekelan', 'dirjen', 'pajak', 'server', 'ya', 'eror', 'dari', 'pagi', 'sampai', 'sore', 'lah', 'kalau', 'mengakibatkan', 'terlambat', 'lapor', 'bagaimana', 'masa', 'kita', 'di', 'kenai', 'setiap', 'bny', 'karena', 'tidak', 'bisa', 'lapor', 'akibat', 'server', 'djp', 'online', 'ya', 'eror', 'kalau', 'seperti', 'ini', 'tetapkan', 'kondisi', 'kahar', 'saja', 'kita', 'sebagai', 'wp', 'yang', 'kesulitan', 'dong']",-89,negative,"['sekelan', 'dirjen', 'pajak', 'server', 'nya', 'eror', 'pagi', 'sore', 'klo', 'mengakibatkan', 'terlambat', 'lapor', 'gimana', 'kenai', 'stp', 'bny', 'karna', 'lapor', 'akibat', 'server', 'djp', 'online', 'nya', 'eror', 'klo', 'tetapkan', 'kondisi', 'kahar', 'aja', 'kesulitan']",sekelan dirjen pajak server nya eror pagi sore klo mengakibatkan terlambat lapor gimana kenai stp bny karna lapor akibat server djp online nya eror klo tetapkan kondisi kahar aja kesulitan,Topik 3 - Lapor Pajak/SPT
