content,source,cleaned,t,sentiment_score,sentiment,tokens,joined,topik
subsidi itu tanda pemerintah gak mampu mensejahterakan rakyat,instagram,subsidi itu tanda pemerintah gak mampu mensejahterakan rakyat,"['subsidi', 'itu', 'tanda', 'pemerintah', 'tidak', 'mampu', 'mensejahterakan', 'rakyat']",-17,negative,"['subsidi', 'tanda', 'pemerintah', 'gak', 'mensejahterakan', 'rakyat']",subsidi tanda pemerintah gak mensejahterakan rakyat,Topik 5 - Pembayaran/Kantor Pajak
"oke, sekarang spill berapa nominal uang rakyat yang hilang karena dikorupsi pejabat.",instagram,oke sekarang spill berapa nominal uang rakyat yang hilang karena dikorupsi pejabat,"['oke', 'sekarang', 'spill', 'berapa', 'nominal', 'uang', 'rakyat', 'yang', 'hilang', 'karena', 'dikorupsi', 'pejabat']",-15,negative,"['oke', 'spill', 'nominal', 'uang', 'rakyat', 'hilang', 'dikorupsi', 'pejabat']",oke spill nominal uang rakyat hilang dikorupsi pejabat,Topik 5 - Pembayaran/Kantor Pajak
"Setelah STTR ini ada aturan baru kah, yang mengatur pengenaan pajak antar negara?",instagram,setelah sttr ini ada aturan baru kah yang mengatur pengenaan pajak antar negara,"['setelah', 'sttr', 'ini', 'ada', 'aturan', 'baru', 'kah', 'yang', 'mengatur', 'pengenaan', 'pajak', 'antar', 'negara']",-26,negative,"['sttr', 'aturan', 'kah', 'mengatur', 'pengenaan', 'pajak', 'negara']",sttr aturan kah mengatur pengenaan pajak negara,Topik 5 - Pembayaran/Kantor Pajak
Razman blm bayar pajak pa,instagram,razman blm bayar pajak pa,"['razman', 'belum', 'bayar', 'pajak', 'apa']",-24,negative,"['razman', 'blm', 'bayar', 'pajak']",razman blm bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
"Bapak/Ibu tolong diperiksa tempat makan milik artis Ibnu Jamil yaitu @jamilos.id . Mereka buka tempat makan di trotoar (hak pejalan kaki), lalu jualan dengan mengambil listrik dan harga yang tertera mirip restoran umum yang ada pajaknya. Masa artis ga bayar pajak sih?",instagram,bapakibu tolong diperiksa tempat makan milik artis ibnu jamil yaitu jamilosid  mereka buka tempat makan di trotoar hak pejalan kaki lalu jualan dengan mengambil listrik dan harga yang tertera mirip restoran umum yang ada pajaknya masa artis ga bayar pajak sih,"['bapakibu', 'tolong', 'diperiksa', 'tempat', 'makan', 'milik', 'artis', 'ibnu', 'jamil', 'yaitu', 'jamilosid', 'mereka', 'buka', 'tempat', 'makan', 'di', 'trotoar', 'hak', 'pejalan', 'kaki', 'lalu', 'jualan', 'dengan', 'mengambil', 'listrik', 'dan', 'harga', 'yang', 'tertera', 'mirip', 'restoran', 'umum', 'yang', 'ada', 'pajaknya', 'masa', 'artis', 'tidak', 'bayar', 'pajak', 'sih']",-56,negative,"['bapakibu', 'tolong', 'diperiksa', 'makan', 'milik', 'artis', 'ibnu', 'jamil', 'jamilosid', 'buka', 'makan', 'trotoar', 'hak', 'pejalan', 'kaki', 'jualan', 'mengambil', 'listrik', 'harga', 'tertera', 'restoran', 'pajaknya', 'artis', 'bayar', 'pajak', 'sih']",bapakibu tolong diperiksa makan milik artis ibnu jamil jamilosid buka makan trotoar hak pejalan kaki jualan mengambil listrik harga tertera restoran pajaknya artis bayar pajak sih,Topik 5 - Pembayaran/Kantor Pajak
"knp bisa seorang @razmannasution71 itu belum bayar pajak?? jgn berlaku gak adil ya sama kami rakyat biasa. cemburu juga kami, krn gak adil rasanya.",instagram,knp bisa seorang razmannasution itu belum bayar pajak jgn berlaku gak adil ya sama kami rakyat biasa cemburu juga kami krn gak adil rasanya,"['kenapa', 'bisa', 'seorang', 'razmannasution71', 'itu', 'belum', 'bayar', 'pajak', 'jangan', 'berlaku', 'tidak', 'adil', 'ya', 'sama', 'kami', 'rakyat', 'biasa', 'cemburu', 'juga', 'kami', 'karena', 'tidak', 'adil', 'rasanya']",-89,negative,"['knp', 'razmannasution', 'bayar', 'pajak', 'jgn', 'berlaku', 'gak', 'adil', 'rakyat', 'cemburu', 'krn', 'gak', 'adil']",knp razmannasution bayar pajak jgn berlaku gak adil rakyat cemburu krn gak adil,Topik 5 - Pembayaran/Kantor Pajak
Pajakin rakyat untuk sejahterakan pejabat..,instagram,pajakin rakyat untuk sejahterakan pejabat,"['pajakin', 'rakyat', 'untuk', 'sejahterakan', 'pejabat']",-3,negative,"['pajakin', 'rakyat', 'sejahterakan', 'pejabat']",pajakin rakyat sejahterakan pejabat,Topik 5 - Pembayaran/Kantor Pajak
"Uang pajak Kalo di kelola dengan baik dari Pemerintah Pusat sampai Desa tentu akan sejahtera negara ini, masalahnya kurang baik.",instagram,uang pajak kalo di kelola dengan baik dari pemerintah pusat sampai desa tentu akan sejahtera negara ini masalahnya kurang baik,"['uang', 'pajak', 'kalau', 'di', 'kelola', 'dengan', 'baik', 'dari', 'pemerintah', 'pusat', 'sampai', 'desa', 'tentu', 'akan', 'sejahtera', 'negara', 'ini', 'masalahnya', 'kurang', 'baik']",-55,negative,"['uang', 'pajak', 'kalo', 'kelola', 'pemerintah', 'pusat', 'desa', 'sejahtera', 'negara']",uang pajak kalo kelola pemerintah pusat desa sejahtera negara,Topik 5 - Pembayaran/Kantor Pajak
"Ga punya masa depan, udah abis buat bayar pajak",instagram,ga punya masa depan udah abis buat bayar pajak,"['tidak', 'punya', 'masa', 'depan', 'sudah', 'habis', 'buat', 'bayar', 'pajak']",-29,negative,"['udah', 'abis', 'bayar', 'pajak']",udah abis bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
Dipotong pajak ga ka ? Edukasi publik dong,instagram,dipotong pajak ga ka  edukasi publik dong,"['dipotong', 'pajak', 'tidak', 'kak', 'edukasi', 'publik', 'dong']",-18,negative,"['dipotong', 'pajak', 'edukasi', 'publik']",dipotong pajak edukasi publik,Topik 5 - Pembayaran/Kantor Pajak
"Mau biat ssp, kok sinpang siur, Ada yg bilang buat ebupot dulu, ada yg bilang bayar mandiri..",instagram,mau biat ssp kok sinpang siur ada yg bilang buat ebupot dulu ada yg bilang bayar mandiri,"['mau', 'biat', 'ssp', 'kok', 'sinpang', 'siur', 'ada', 'yang', 'bilang', 'buat', 'ebupot', 'dulu', 'ada', 'yang', 'bilang', 'bayar', 'mandiri']",-31,negative,"['biat', 'ssp', 'sinpang', 'siur', 'bilang', 'ebupot', 'bilang', 'bayar', 'mandiri']",biat ssp sinpang siur bilang ebupot bilang bayar mandiri,Topik 5 - Pembayaran/Kantor Pajak
Mau bayar pajak aja susah ya bu sri,instagram,mau bayar pajak aja susah ya bu sri,"['mau', 'bayar', 'pajak', 'saja', 'susah', 'ya', 'bu', 'sri']",-34,negative,"['bayar', 'pajak', 'aja', 'susah', 'sri']",bayar pajak aja susah sri,Topik 5 - Pembayaran/Kantor Pajak
"Nanya min: bisa berikan contoh hitung pajak terhutang untuk tiap aturannya? Lalu apakah semua toko emas sudah taat pajak? Banyak toko emas yang belum rela bayar pajak, memang apa peran negara sementara mereka yang pontang panting jualan sulit laku?",instagram,nanya min bisa berikan contoh hitung pajak terhutang untuk tiap aturannya lalu apakah semua toko emas sudah taat pajak banyak toko emas yang belum rela bayar pajak memang apa peran negara sementara mereka yang pontang panting jualan sulit laku,"['bertanya', 'min', 'bisa', 'berikan', 'contoh', 'hitung', 'pajak', 'terhutang', 'untuk', 'tiap', 'aturannya', 'lalu', 'apakah', 'semua', 'toko', 'emas', 'sudah', 'taat', 'pajak', 'banyak', 'toko', 'emas', 'yang', 'belum', 'rela', 'bayar', 'pajak', 'memang', 'apa', 'peran', 'negara', 'sementara', 'mereka', 'yang', 'pontang', 'panting', 'jualan', 'sulit', 'laku']",-94,negative,"['nanya', 'min', 'contoh', 'hitung', 'pajak', 'terhutang', 'aturannya', 'toko', 'emas', 'taat', 'pajak', 'toko', 'emas', 'rela', 'bayar', 'pajak', 'peran', 'negara', 'pontang', 'panting', 'jualan', 'sulit', 'laku']",nanya min contoh hitung pajak terhutang aturannya toko emas taat pajak toko emas rela bayar pajak peran negara pontang panting jualan sulit laku,Topik 5 - Pembayaran/Kantor Pajak
Saya bayar pajak & ganti nomor plat. Ketika di lihat BPKB-NYA ada kesalahan penulisan huruf pada nomor plat lama... Kemudian untuk revisi huruf tersebut dikenai biaya 50k. Ngga besar si... Tapi kan itu kesalahan dari si penulisnya... Hmmm,instagram,saya bayar pajak  ganti nomor plat ketika di lihat bpkbnya ada kesalahan penulisan huruf pada nomor plat lama kemudian untuk revisi huruf tersebut dikenai biaya k ngga besar si tapi kan itu kesalahan dari si penulisnya hmmm,"['saya', 'bayar', 'pajak', 'ganti', 'nomor', 'plat', 'ketika', 'di', 'lihat', 'bpkbnya', 'ada', 'kesalahan', 'penulisan', 'huruf', 'pada', 'nomor', 'plat', 'lama', 'kemudian', 'untuk', 'revisi', 'huruf', 'tersebut', 'dikenai', 'biaya', '50k', 'tidak', 'besar', 'sih', 'tapi', 'kan', 'itu', 'kesalahan', 'dari', 'sih', 'penulisnya', 'hmmm']",-78,negative,"['bayar', 'pajak', 'ganti', 'nomor', 'plat', 'lihat', 'bpkbnya', 'kesalahan', 'penulisan', 'huruf', 'nomor', 'plat', 'revisi', 'huruf', 'dikenai', 'biaya', 'ngga', 'kesalahan', 'penulisnya', 'hmmm']",bayar pajak ganti nomor plat lihat bpkbnya kesalahan penulisan huruf nomor plat revisi huruf dikenai biaya ngga kesalahan penulisnya hmmm,Topik 5 - Pembayaran/Kantor Pajak
BISA NYA MALAKIN RAKYAT DOANG LO,instagram,bisa nya malakin rakyat doang lo,"['bisa', 'ya', 'malakin', 'rakyat', 'doang', 'lo']",-19,negative,"['nya', 'malakin', 'rakyat', 'doang']",nya malakin rakyat doang,Topik 5 - Pembayaran/Kantor Pajak
Kalo thrnya dibayarnya di cicil di bulan april dan mei gimana ya,instagram,kalo thrnya dibayarnya di cicil di bulan april dan mei gimana ya,"['kalau', 'thrnya', 'dibayarnya', 'di', 'cicil', 'di', 'bulan', 'april', 'dan', 'mei', 'bagaimana', 'ya']",-29,negative,"['kalo', 'thrnya', 'dibayarnya', 'cicil', 'april', 'mei', 'gimana']",kalo thrnya dibayarnya cicil april mei gimana,Topik 5 - Pembayaran/Kantor Pajak
"Klo yang gaji di bawah PTKP, pasti akhir tahun jadi lebih bayar, agak pusing juga klo lebih bayar bukti potongnya",instagram,klo yang gaji di bawah ptkp pasti akhir tahun jadi lebih bayar agak pusing juga klo lebih bayar bukti potongnya,"['kalau', 'yang', 'gaji', 'di', 'bawah', 'ptkp', 'pasti', 'akhir', 'tahun', 'jadi', 'lebih', 'bayar', 'agak', 'pusing', 'juga', 'kalau', 'lebih', 'bayar', 'bukti', 'potongnya']",-17,negative,"['klo', 'gaji', 'ptkp', 'bayar', 'pusing', 'klo', 'bayar', 'bukti', 'potongnya']",klo gaji ptkp bayar pusing klo bayar bukti potongnya,Topik 5 - Pembayaran/Kantor Pajak
Gak kebayang di akhirat kalau orang2 pada Ndak ikhlas bayar pajak dn kalian makan uang nya.. hihi...,instagram,gak kebayang di akhirat kalau orang pada ndak ikhlas bayar pajak dn kalian makan uang nya hihi,"['tidak', 'terbayang', 'di', 'akhirat', 'kalau', 'orang-orang', 'pada', 'indak', 'ikhlas', 'bayar', 'pajak', 'dan', 'kalian', 'makan', 'uang', 'ya', 'hihi']",-37,negative,"['gak', 'kebayang', 'akhirat', 'orang', 'ndak', 'ikhlas', 'bayar', 'pajak', 'makan', 'uang', 'nya', 'hihi']",gak kebayang akhirat orang ndak ikhlas bayar pajak makan uang nya hihi,Topik 5 - Pembayaran/Kantor Pajak
"Better evaluasi pelayanan2 kpp gak sih min? Noh kpp @pajakpluit buruknya pgn bikim istighfar. Ngerasa iya bgt kali jd pegawai pajak, padahal yg gaji rakyat",instagram,better evaluasi pelayanan kpp gak sih min noh kpp pajakpluit buruknya pgn bikim istighfar ngerasa iya bgt kali jd pegawai pajak padahal yg gaji rakyat,"['better', 'evaluasi', 'pelayanan2', 'kpp', 'tidak', 'sih', 'min', 'noh', 'kpp', 'pajakpluit', 'buruknya', 'pengin', 'bikim', 'istighfar', 'merasa', 'iya', 'banget', 'kali', 'jadi', 'pegawai', 'pajak', 'padahal', 'yang', 'gaji', 'rakyat']",-34,negative,"['better', 'evaluasi', 'pelayanan', 'kpp', 'gak', 'sih', 'min', 'noh', 'kpp', 'pajakpluit', 'buruknya', 'pgn', 'bikim', 'istighfar', 'ngerasa', 'iya', 'bgt', 'kali', 'pegawai', 'pajak', 'gaji', 'rakyat']",better evaluasi pelayanan kpp gak sih min noh kpp pajakpluit buruknya pgn bikim istighfar ngerasa iya bgt kali pegawai pajak gaji rakyat,Topik 5 - Pembayaran/Kantor Pajak
"PAKAI DUIT PAJAK YA, ITU KAN UANG RAKYAT YG KURBAN RAKYAT BUKAN PEGAWAI PAJAK",instagram,pakai duit pajak ya itu kan uang rakyat yg kurban rakyat bukan pegawai pajak,"['pakai', 'duit', 'pajak', 'ya', 'itu', 'kan', 'uang', 'rakyat', 'yang', 'kurban', 'rakyat', 'bukan', 'pegawai', 'pajak']",-46,negative,"['pakai', 'duit', 'pajak', 'uang', 'rakyat', 'kurban', 'rakyat', 'pegawai', 'pajak']",pakai duit pajak uang rakyat kurban rakyat pegawai pajak,Topik 5 - Pembayaran/Kantor Pajak
Terlalu banyak Kebaikan yg diberikan utk Negara & Masyarakat.. Walau akhir2 ini banyak dihujat Netizen,instagram,terlalu banyak kebaikan yg diberikan utk negara  masyarakat walau akhir ini banyak dihujat netizen,"['terlalu', 'banyak', 'kebaikan', 'yang', 'diberikan', 'untuk', 'negara', 'masyarakat', 'walau', 'akhir2', 'ini', 'banyak', 'dihujat', 'netizen']",-40,negative,"['kebaikan', 'utk', 'negara', 'masyarakat', 'dihujat', 'netizen']",kebaikan utk negara masyarakat dihujat netizen,Topik 5 - Pembayaran/Kantor Pajak
pagi ini dpt surat teguran 178 surat dari coretax buat periode pajak yg udah close disputenya dr thn 2018. ini coretax eror apa gmn sih. kan udah kita bayar semua keputusan hasil sengketa duh,instagram,pagi ini dpt surat teguran  surat dari coretax buat periode pajak yg udah close disputenya dr thn  ini coretax eror apa gmn sih kan udah kita bayar semua keputusan hasil sengketa duh,"['pagi', 'ini', 'dapat', 'surat', 'teguran', '178', 'surat', 'dari', 'coretax', 'buat', 'periode', 'pajak', 'yang', 'sudah', 'close', 'disputenya', 'dari', 'tahun', '2018', 'ini', 'coretax', 'eror', 'apa', 'bagaimana', 'sih', 'kan', 'sudah', 'kita', 'bayar', 'semua', 'keputusan', 'hasil', 'sengketa', 'duh']",-89,negative,"['pagi', 'dpt', 'surat', 'teguran', 'surat', 'coretax', 'periode', 'pajak', 'udah', 'close', 'disputenya', 'thn', 'coretax', 'eror', 'gmn', 'sih', 'udah', 'bayar', 'keputusan', 'hasil', 'sengketa', 'duh']",pagi dpt surat teguran surat coretax periode pajak udah close disputenya thn coretax eror gmn sih udah bayar keputusan hasil sengketa duh,Topik 5 - Pembayaran/Kantor Pajak
Info min .. bulan ini ada pajak yang harus terbayar .. namun saat pembuatan billing tahun pajak 2025 belum muncul .. paling atas masih 2024 .. mohon info / pencerahannya min @ditjenpajakri,instagram,info min  bulan ini ada pajak yang harus terbayar  namun saat pembuatan billing tahun pajak  belum muncul  paling atas masih   mohon info  pencerahannya min ditjenpajakri,"['info', 'min', 'bulan', 'ini', 'ada', 'pajak', 'yang', 'harus', 'terbayar', 'namun', 'saat', 'pembuatan', 'billing', 'tahun', 'pajak', '2025', 'belum', 'muncul', 'paling', 'atas', 'masih', '2024', 'mohon', 'info', 'pencerahannya', 'min', 'ditjenpajakri']",-74,negative,"['info', 'min', 'pajak', 'terbayar', 'pembuatan', 'billing', 'pajak', 'muncul', 'mohon', 'info', 'pencerahannya', 'min', 'ditjenpajakri']",info min pajak terbayar pembuatan billing pajak muncul mohon info pencerahannya min ditjenpajakri,Topik 5 - Pembayaran/Kantor Pajak
"Halo tim @ditjenpajakri dan tim @onlinepajak @ojkindonesia @bank_indonesia ada Oknus di Platform swasta pembayaran pajak online yang salah gunakan platform, demin Naikan Omset bayar online menjadi Pengepul Bukti Potong dan menggunakan APMK Kartu Kredit untuk membayar pajak yang bukan milik sendiri; bahakan sistematis mengepul pajak bubungan; tolong segera cek lapangan di platform online",instagram,halo tim ditjenpajakri dan tim onlinepajak ojkindonesia bankindonesia ada oknus di platform swasta pembayaran pajak online yang salah gunakan platform demin naikan omset bayar online menjadi pengepul bukti potong dan menggunakan apmk kartu kredit untuk membayar pajak yang bukan milik sendiri bahakan sistematis mengepul pajak bubungan tolong segera cek lapangan di platform online,"['halo', 'tim', 'ditjenpajakri', 'dan', 'tim', 'onlinepajak', 'ojkindonesia', 'bankindonesia', 'ada', 'oknus', 'di', 'platform', 'swasta', 'pembayaran', 'pajak', 'online', 'yang', 'salah', 'gunakan', 'platform', 'demin', 'naikan', 'omset', 'bayar', 'online', 'menjadi', 'pengepul', 'bukti', 'potong', 'dan', 'menggunakan', 'apmk', 'kartu', 'kredit', 'untuk', 'membayar', 'pajak', 'yang', 'bukan', 'milik', 'sendiri', 'bahakan', 'sistematis', 'mengepul', 'pajak', 'bubungan', 'tolong', 'segera', 'cek', 'lapangan', 'di', 'platform', 'online']",-94,negative,"['halo', 'tim', 'ditjenpajakri', 'tim', 'onlinepajak', 'ojkindonesia', 'bankindonesia', 'oknus', 'platform', 'swasta', 'pembayaran', 'pajak', 'online', 'salah', 'platform', 'demin', 'naikan', 'omset', 'bayar', 'online', 'pengepul', 'bukti', 'potong', 'apmk', 'kartu', 'kredit', 'membayar', 'pajak', 'milik', 'bahakan', 'sistematis', 'mengepul', 'pajak', 'bubungan', 'tolong', 'cek', 'lapangan', 'platform', 'online']",halo tim ditjenpajakri tim onlinepajak ojkindonesia bankindonesia oknus platform swasta pembayaran pajak online salah platform demin naikan omset bayar online pengepul bukti potong apmk kartu kredit membayar pajak milik bahakan sistematis mengepul pajak bubungan tolong cek lapangan platform online,Topik 5 - Pembayaran/Kantor Pajak
"Tlong pajak tkang bakso masih jd polemik di daerah sy lombok tengah,ad tkang baksonya bayar pajak sebulan 9jt,",instagram,tlong pajak tkang bakso masih jd polemik di daerah sy lombok tengahad tkang baksonya bayar pajak sebulan jt,"['tlong', 'pajak', 'tkang', 'bakso', 'masih', 'jadi', 'polemik', 'di', 'daerah', 'saya', 'lombok', 'tengahad', 'tkang', 'baksonya', 'bayar', 'pajak', 'sebulan', '9jt']",-41,negative,"['tlong', 'pajak', 'tkang', 'bakso', 'polemik', 'daerah', 'lombok', 'tengahad', 'tkang', 'baksonya', 'bayar', 'pajak', 'sebulan']",tlong pajak tkang bakso polemik daerah lombok tengahad tkang baksonya bayar pajak sebulan,Topik 5 - Pembayaran/Kantor Pajak
"Mau bayar PBB knapa eror terus, dari atm gk bisa, tokopedia, shopee, indomaret pd gk bisa gimana sistemnya ini pak",instagram,mau bayar pbb knapa eror terus dari atm gk bisa tokopedia shopee indomaret pd gk bisa gimana sistemnya ini pak,"['mau', 'bayar', 'pbb', 'knapa', 'eror', 'terus', 'dari', 'atm', 'tidak', 'bisa', 'tokopedia', 'shopee', 'indomaret', 'pada', 'tidak', 'bisa', 'bagaimana', 'sistemnya', 'ini', 'pak']",-73,negative,"['bayar', 'pbb', 'knapa', 'eror', 'atm', 'tokopedia', 'shopee', 'indomaret', 'gimana', 'sistemnya']",bayar pbb knapa eror atm tokopedia shopee indomaret gimana sistemnya,Topik 5 - Pembayaran/Kantor Pajak
Pajak kendaraan bermotor di turunin dulu tapi di tambah 66%  jadi lebih mahal oyyy  makin banyak orang males bayar pajak ini mh!,instagram,pajak kendaraan bermotor di turunin dulu tapi di tambah   jadi lebih mahal oyyy  makin banyak orang males bayar pajak ini mh,"['pajak', 'kendaraan', 'bermotor', 'di', 'turunin', 'dulu', 'tapi', 'di', 'tambah', '66', 'jadi', 'lebih', 'mahal', 'oyyy', 'makin', 'banyak', 'orang', 'malas', 'bayar', 'pajak', 'ini', 'mah']",-74,negative,"['pajak', 'kendaraan', 'bermotor', 'turunin', 'mahal', 'oyyy', 'orang', 'males', 'bayar', 'pajak']",pajak kendaraan bermotor turunin mahal oyyy orang males bayar pajak,Topik 5 - Pembayaran/Kantor Pajak
bayar pakek qris mau dikenain pajak juga 12% ??,instagram,bayar pakek qris mau dikenain pajak juga,"['bayar', 'pakai', 'qris', 'mau', 'dikenain', 'pajak', 'juga', '12']",-4,negative,"['bayar', 'pakek', 'qris', 'dikenain', 'pajak']",bayar pakek qris dikenain pajak,Topik 5 - Pembayaran/Kantor Pajak
"Kita di suruh taat bayar pajak yang dikasih apresiasi dan bonus pegawai pajak.
LUCU ya negeri ini",instagram,"kita di suruh taat bayar pajak yang dikasih apresiasi dan bonus pegawai pajak
lucu ya negeri ini","['kita', 'di', 'suruh', 'taat', 'bayar', 'pajak', 'yang', 'dikasih', 'apresiasi', 'dan', 'bonus', 'pegawai', 'pajak', 'lucu', 'ya', 'negeri', 'ini']",-56,negative,"['suruh', 'taat', 'bayar', 'pajak', 'dikasih', 'apresiasi', 'bonus', 'pegawai', 'pajak', 'lucu', 'negeri']",suruh taat bayar pajak dikasih apresiasi bonus pegawai pajak lucu negeri,Topik 5 - Pembayaran/Kantor Pajak
"Hati2 yaa guys, jgn gampang percaya, skrg banyak penipuan mengatasmamakan kantor pajak.",instagram,hati yaa guys jgn gampang percaya skrg banyak penipuan mengatasmamakan kantor pajak,"['hati-hati', 'ya', 'guys', 'jangan', 'gampang', 'percaya', 'sekarang', 'banyak', 'penipuan', 'mengatasmamakan', 'kantor', 'pajak']",-42,negative,"['hati', 'yaa', 'guys', 'jgn', 'gampang', 'percaya', 'skrg', 'penipuan', 'mengatasmamakan', 'kantor', 'pajak']",hati yaa guys jgn gampang percaya skrg penipuan mengatasmamakan kantor pajak,Topik 5 - Pembayaran/Kantor Pajak
